id,doc,frame,minority,linguistic_minority,religious_minority,social_class_minority,sexual_orientation_minority,ethnic_minority,national_minority,other_minority,disabled_minority,age_numerical,income,citizenship,education,political_left_right,exp_housing_discrim,city_district,city_neighborhood,prof_situation,fear_forced_out,seen_landlord_pressure,changes_in_community,seen_renovations,neighborhood_connection,respect_rules,neighbhorhood_crime,env_pollution_impact,climate_concern,age,city,country,preframe_densifproj_acceptance,postframe_densifproj_acceptance,densifproj_on_rent,densifproj_on_social,politics,politics_w_extremes,gender_Female,gender_Male,gender_Non-binary,gender_Prefer not to say,Group.1,imce_RentContr,imce_InclZon,imce_Partic,imce_nonProf,imce_dens,imce_mixUse,imce_ClimNeutr
R_2Ym4nYgoUU6ygKE,The housing being built in Lewisham is high rise and small aparments that are too small,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3.0,National,Master's degree,3.0,No,Lewisham,Rushey Green,Not working (retired),0,-1,2,2,0,2,-2,1.0,2,5,London,United Kingdom,-2,-2,1,2,moderate,moderate,0,1,0,0,R_2Ym4nYgoUU6ygKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_25KLXkBoZDvTXOj,"The issue is not the increase in population rather what the local area can handle in terms of travel, public facilities (e.g doctors and hospitals).",district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,National,Higher technical examination,4.0,No,Ealing,Northfield,Employed (full-time),-2,-2,-2,0,2,-2,2,1.0,-1,3,London,United Kingdom,0,0,0,0,moderate,moderate,0,1,0,0,R_25KLXkBoZDvTXOj,0.149596372083865,0.183309912848776,0.234483756811804,0.0860181648117202,0.251998145446108,0.277844396279636,0.634332828459366
R_1CelG869WBAdkA8,There has already been a significant density of population in this area; the proposals would only exacerbate this possibly leading to civil unrest and an increase in crime.,neighborhood,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,6.0,National,Secondary school certificate,6.0,No,Croydon,Purley Oaks and Riddlesdown,Not working (retired),-2,-2,2,1,1,-1,0,8.0,2,5,London,United Kingdom,-1,-1,0,2,conservative,conservative,0,1,0,0,R_1CelG869WBAdkA8,0.072250106009248,-0.511022596524881,0.0,0.560533781678781,-0.75257986308198,0.323137495181378,-0.398699351007547
R_z8CzewvULx1bSlH,concerns on density of population and mix given proximity of large mosque,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,8.0,National,Secondary school certificate,6.0,No,Merton,Merton Park,Not working (retired),-2,-2,0,1,2,-1,1,1.0,-2,5,London,United Kingdom,1,1,0,1,conservative,conservative,0,1,0,0,R_z8CzewvULx1bSlH,0.405383473818104,0.471200177717307,0.319580877761299,0.246031630198207,-0.398143262409454,0.674283776185548,-0.441062098214507
R_cuOQbJHK1zoRo9H,My main concern would be the increase in population density,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7.0,National,Secondary school certificate,7.0,No,Camden,West Hampstead,Employed (full-time),-2,-2,0,2,2,0,-2,7.0,2,4,London,United Kingdom,-1,-1,1,1,conservative,very conservative,0,1,0,0,R_cuOQbJHK1zoRo9H,0.320514956068235,0.185120536652276,0.254352001562114,0.287909490115657,-0.382398659455168,0.191795378198822,-0.169871939550759
R_2PBF0hCzwZjFdjl,to double density is too much and I approve of environment control and rent control,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,3.0,National,Secondary school certificate,3.0,No,Havering,Rainham & Wennington,Not working (retired),0,0,0,2,1,0,0,8.0,2,5,London,United Kingdom,-1,-1,1,1,moderate,moderate,0,1,0,0,R_2PBF0hCzwZjFdjl,0.168039592598732,0.38926360136647,-0.0409234978585614,0.171412642622103,-0.841713318830201,-0.0063449727781816,0.312996156947221
R_oZaz5Nf3Cs2uINP,Rents capped at 5 percent seems fair and there should also be restaurants and businesses to create community,other district,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,8.0,National,Bachelor's degree,4.0,No,Camden,Swiss Cottage,Not working (retired),-2,-2,-2,2,2,-2,0,1.0,1,5,London,United Kingdom,1,2,1,2,moderate,moderate,0,1,0,0,R_oZaz5Nf3Cs2uINP,-0.270245207409715,0.500508605083408,0.0,0.055077015894672,0.0,0.242152699028154,0.120570531131572
R_XH6Y7SiYTp9bdyF,Keep density low,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,8.0,National,Master's degree,3.0,No,Barnet,Totteridge,Not working (retired),-2,0,-1,1,1,-2,0,6.0,1,5,London,United Kingdom,-1,-2,1,-1,moderate,moderate,0,1,0,0,R_XH6Y7SiYTp9bdyF,-0.506869618940456,0.622728013442168,-0.0086841248016032,0.170574768588983,-0.768229618420241,-0.391243522184524,0.165170328848565
R_2TEPXOLe2lEUteP,Rent control to an extent is ok with me; Slight increase in population density is acceptable for me;,other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,7.0,National,Master's degree,2.0,No,Enfield,Grange,Not working (retired),-2,-1,-1,-1,2,-1,1,4.0,2,5,London,United Kingdom,1,1,0,0,liberal,liberal,0,1,0,0,R_2TEPXOLe2lEUteP,-0.0951488544171051,0.925876264495398,-0.235498573234189,0.272551914294933,0.151412891030491,0.366814748869485,0.0872318659172264
R_To4wFIa2TKe5sWZ,Local input is imperative along with affordable housing handled by local government,district,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,5.0,National,Bachelor's degree,7.0,No,Hounslow,Hounslow West,Not working (retired),0,0,1,1,1,-1,1,9.0,2,5,London,United Kingdom,-2,1,1,0,conservative,very conservative,0,1,0,0,R_To4wFIa2TKe5sWZ,0.0540250377321316,-0.308505434805075,-0.508380965371685,-0.022302072871955,-0.631444356662524,-0.57227328946588,0.99009900990099
R_1OE7NfTWwkvSp7e,"No rent control' is a no-go area for me, so also is a population of over 50 percent",other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1.0,National,Master's degree,6.0,Do not know,Greenwich,Coldharbour & New Eltham,Not working (retired),-2,-2,0,-1,1,-2,1,1.0,-1,5,London,United Kingdom,0,0,-1,1,conservative,conservative,0,1,0,0,R_1OE7NfTWwkvSp7e,0.99009900990099,0.290725160028032,0.0552348700807539,0.475015800173176,-0.285864971414394,-0.194656706148622,-0.154986364901713
R_9RLPbsYFRmI1eDf,no reason in particular,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,National,Bachelor's degree,4.0,No,Wandsworth,Balham,Employed (full-time),-1,0,1,1,0,0,0,8.0,2,5,London,United Kingdom,0,0,0,1,moderate,moderate,0,1,0,0,R_9RLPbsYFRmI1eDf,-0.0835676608603202,-0.459129115450572,0.0,-0.311513701035605,0.21772896060294,-0.333057420638594,0.0673663167064279
R_2w08o9xiiujWAS8,Neither option in any of the selections was suitable in an already over-populated area,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,9.0,National,Secondary school certificate,5.0,No,Ealing,Greenford Green,Employed (full-time),-1,-2,0,1,1,1,0,5.0,1,5,London,United Kingdom,-2,-2,1,1,conservative,conservative,0,1,0,0,R_2w08o9xiiujWAS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_2dxSw3aIJddgD5i,do not want local density increased by 100%,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,10.0,National,Bachelor's degree,3.0,No,Richmond upon Thames,Barnes,Not working (retired),-1,-2,1,1,1,0,1,7.0,1,5,London,United Kingdom,-1,-2,1,1,moderate,moderate,0,1,0,0,R_2dxSw3aIJddgD5i,-0.213703188738774,0.223294467018693,-0.0522848226289509,-0.0285200190205532,-0.726158950123983,0.527351670597503,-0.3786446336209
R_aWz7SAwomCJr7Yl,"Density here is already enough. But if there is to be an increase, affordable housing is vital, and profiteering by developers is already something of a scandal so government or non-profit developers should be used.",district,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,7.0,National,Master's degree,2.0,No,Barnet,Hendon,Not working (retired),-2,0,1,1,1,0,-1,2.0,2,5,London,United Kingdom,-1,-1,1,1,liberal,liberal,0,1,0,0,R_aWz7SAwomCJr7Yl,0.107514232620387,0.155255572959343,0.102539771173709,0.133229932816939,-0.212057578124828,0.0984632099299263,0.220140528334331
R_RQVxry6Xh3nmoNj,I feel that there should be climate requirements and affordable housing in all projects and prefer not-for-profit developers,other district,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,5.0,National,Master's degree,1.0,No,Hounslow,Chiswick Homefields,Employed (full-time),-2,-2,0,1,1,-2,0,9.0,2,5,London,United Kingdom,-2,-1,1,0,liberal,liberal,0,1,0,0,R_RQVxry6Xh3nmoNj,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_2wt6oLt4JqiDIKN,I do not more density,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,National,Bachelor's degree,6.0,No,Greenwich,Eltham North,Not working (retired),-2,-2,0,1,1,-1,1,4.0,-1,5,London,United Kingdom,-1,-2,0,0,conservative,conservative,0,1,0,0,R_2wt6oLt4JqiDIKN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_putCrAYvTy9FTCp,Best for local residents,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,5.0,National,Doctoral degree,0.0,No,Hillingdon,Northwood,Not working (retired),-2,0,-2,2,2,2,2,6.0,2,5,London,United Kingdom,-3,-3,2,2,liberal,very liberal,0,1,0,0,R_putCrAYvTy9FTCp,-0.021664546189998,0.561703552954741,0.0092999835594881,0.589302550231663,0.578981731106681,0.025071067644892,-0.6567753242997
R_2dT6vVuS6jGboyX,Some rules can be twisted but a general law is better,other district,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3.0,National,Master's degree,3.0,Yes,Ealing,Dormers Wells,Employed (part-time),0,0,1,1,-1,1,0,9.0,1,5,London,United Kingdom,0,0,-1,1,moderate,moderate,0,1,0,0,R_2dT6vVuS6jGboyX,0.742556379802172,0.225913459515669,-0.636000644698351,0.364382401680774,-0.0030635310411153,0.20699269374024,0.622040994030326
R_2nICtCmR1wkXtfP,"Population density increase in an already crowded area will cause major issues in the future from the perspective of traffic, pollution, crime ",other district,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,1.0,National,Master's degree,5.0,No,Brent,Kenton,Not working (disability/illness),0,0,0,1,-1,-1,-1,7.0,2,5,London,United Kingdom,0,0,1,1,conservative,conservative,0,1,0,0,R_2nICtCmR1wkXtfP,-0.907663511895582,0.387490810886065,0.0,0.365366236189827,-0.990099009900989,-0.403958391243706,0.429859534076136
R_vrDGrVHf9FUAexX,Cheaper longterm rent is essential and less population density is required.,neighborhood,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,4.0,National,Master's degree,3.0,Yes,Tower Hamlets,Island Gardens,Employed (full-time),-2,-2,1,1,0,-1,1,8.0,1,3,London,United Kingdom,-1,-2,1,1,moderate,moderate,0,1,0,0,R_vrDGrVHf9FUAexX,0.494546159877133,-0.646772284003283,-0.196448617090097,0.205650259115194,0.656008726631046,0.55574563452955,-0.436210212713265
R_3h09krQuXH7ZqL9,I don't like any of them. They will all lead to overcrowding. The infrastructure of the area is not adequate to accommodate ANY such proposals. ,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,7.0,National,Master's degree,3.0,No,Kingston upon Thames,Tolworth & Hook Rise,Employed (full-time),0,-2,0,0,-2,0,0,8.0,2,4,London,United Kingdom,-3,-3,1,2,moderate,moderate,0,1,0,0,R_3h09krQuXH7ZqL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_2Eg810bszQsYshK,I would not support any affordable housing in my already built up area,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,9.0,National,Bachelor's degree,5.0,No,Lambeth,Stockwell,Employed (full-time),-2,-2,0,1,1,0,-1,6.0,2,3,London,United Kingdom,-2,-3,-2,1,conservative,conservative,0,1,0,0,R_2Eg810bszQsYshK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_yNQus2HANJmSFXP,"Prefer to have no high building, only houses with gardens",other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,3.0,National,Apprenticeship,2.0,No,Croydon,South Norwood,Not working (retired),-2,-1,1,0,1,-1,0,7.0,2,5,London,United Kingdom,-1,-2,1,1,liberal,liberal,0,1,0,0,R_yNQus2HANJmSFXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_12bU7pUaantxyZT,"Need for business alongside residential, need for affordable housing",other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.0,National,Secondary school certificate,3.0,No,Greenwich,Coldharbour & New Eltham,Not working (retired),-2,-2,0,1,1,-1,-1,6.0,1,5,London,United Kingdom,-1,-1,0,1,moderate,moderate,0,1,0,0,R_12bU7pUaantxyZT,-0.382721728736288,0.218521026546413,-0.436514271090441,-0.117559341259235,-0.387674152659898,0.190105763098695,-0.0604823364070636
R_33kx6UrQrMKASzz,I am for devepment hence I have decided for the proposals,district,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,51.0,6.0,National,Master's degree,3.0,Yes,Sutton,Sutton West,Employed (full-time),-1,0,1,0,0,0,0,7.0,1,4,London,United Kingdom,1,1,1,1,moderate,moderate,0,1,0,0,R_33kx6UrQrMKASzz,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_RUmY9gDF5XShnMZ,LEAST INCREASE IN HOUSING,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,National,Secondary school certificate,2.0,No,Bexley,Thamesmead East,Not working (retired),-1,-2,-1,1,0,0,-1,6.0,2,5,London,United Kingdom,-3,-3,1,0,liberal,liberal,0,1,0,0,R_RUmY9gDF5XShnMZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_3rOQn0k8lCktkry,I do not belive in doubling housing density ,other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,6.0,National,Secondary school certificate,3.0,Yes,Hackney,Victoria,Employed (full-time),-2,-1,-1,0,1,1,1,3.0,2,5,London,United Kingdom,0,0,0,0,moderate,moderate,0,1,0,0,R_3rOQn0k8lCktkry,-0.154507028824031,-0.124343576745007,0.321486002296264,0.0931519139333059,-0.252110486150573,-0.173044199139782,-0.131102391388118
R_1gA2dPKN3weGc65,I don't like high density developments whether they be detached houses or apartments full stop. Nobody is prepared yet to confront the elephant in the room which is that there are just too many humans on the planet. We need to have a policy which encourages people to have fewer children.,other district,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,3.0,National,Higher education entrance qualification,4.0,No,Bromley,Chelsfield & Pratts Bottom,Employed (full-time),-2,0,0,1,1,-1,-1,1.0,2,5,London,United Kingdom,-3,-2,0,2,moderate,moderate,0,1,0,0,R_1gA2dPKN3weGc65,-0.852413451419582,0.220230526334413,0.26882111765902,-0.300328667531445,-0.652041106816058,-0.0772604714402315,-0.0371470798222587
R_240FJHS1OIzF09c,"IT IS A BALANCE BETWEEN THE DIFFERENT ELEMENTS. SOME OF THEM HAD LITTLE SOCIAL BENEFIT, BUT MAJOR PROFIT MOTIVE",district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,8.0,National,Bachelor's degree,4.0,No,Enfield,Cockfosters,Employed (part-time),0,1,1,1,1,-1,-1,5.0,1,5,London,United Kingdom,0,1,1,1,moderate,moderate,0,1,0,0,R_240FJHS1OIzF09c,0.0089445269680889,-0.261492312943914,0.396260696214099,-0.20068179185307,-0.586309532722823,-0.531575769385566,0.788442975440037
R_1plKmlWCqlJfr07,Increasing population density by 50% or more is a non runner. We have as many people as we can take already.,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,National,Bachelor's degree,5.0,No,Haringey,Fortis Green,Not employed (unemployed),0,-2,0,1,1,0,-1,6.0,1,3,London,United Kingdom,-1,-1,0,1,conservative,conservative,0,1,0,0,R_1plKmlWCqlJfr07,0.40094682868104,-0.643650386920049,-0.527429464332002,-0.210643372761168,-0.705873239141505,-0.624778567197245,0.002250330954102
R_1NrL1xcoxk5cfOu,Dont think we need larger development ie cinemas etc.,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,8.0,National,Bachelor's degree,5.0,No,Lambeth,Gipsy Hill,Employed (part-time),-1,-1,1,1,1,-2,1,5.0,1,5,London,United Kingdom,1,1,0,1,conservative,conservative,0,1,0,0,R_1NrL1xcoxk5cfOu,-0.13859152383578,-0.274338635440203,-0.242462686655533,0.666976554412163,-0.207789646099962,0.189085370501385,0.112907431754451
R_71XPQsc4Jl7MuuB,All the proposals are too expensive for people on modest incomes.,district,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,4.0,National,Secondary school certificate,1.0,Do not know,Ealing,Northolt Mandeville,Employed (full-time),-2,1,0,1,1,-1,1,9.0,2,4,London,United Kingdom,-1,-2,0,1,liberal,liberal,0,1,0,0,R_71XPQsc4Jl7MuuB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_3e9a8HpG9XoI5C0,density and usage,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,9.0,National,Higher technical examination,6.0,No,Westminster,Knightsbridge & Belgravia,Employed (part-time),-2,-2,0,1,-1,-2,0,3.0,1,5,London,United Kingdom,1,1,1,-1,conservative,conservative,0,1,0,0,R_3e9a8HpG9XoI5C0,0.0,0.238586121134951,0.482691162982878,-0.139548030525469,-0.14846367885331,-0.204616035090788,-0.327468846376958
R_pPCH9UXtLSS5qCt,no context taken into account,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,National,Bachelor's degree,1.0,Do not know,Havering,Romford Town,Employed (full-time),0,0,0,1,0,1,0,6.0,0,3,London,United Kingdom,1,1,0,-1,liberal,liberal,0,1,0,0,R_pPCH9UXtLSS5qCt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_3lYnHzQGdiZbkVJ,there were many differences,other district,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,National,Bachelor's degree,3.0,No,Bromley,Crystal Palace,Employed (full-time),2,0,1,0,0,1,2,5.0,-1,4,London,United Kingdom,-2,0,1,1,moderate,moderate,0,1,0,0,R_3lYnHzQGdiZbkVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_2CTzjx9J5g9O9uM,I decided against all proposals that doubled the density. I then looked at climate specifications and then who the investor was and the mix of property types,neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,6.0,National,Bachelor's degree,5.0,No,Barnet,Woodhouse,Employed (full-time),-2,-2,0,0,1,-1,0,3.0,2,5,London,United Kingdom,-1,-1,0,1,conservative,conservative,0,1,0,0,R_2CTzjx9J5g9O9uM,0.0610298689929518,-0.295163824472812,-0.229510448875294,-0.91451124680044,-0.99009900990099,0.381702987305921,0.754034576517927
R_eD7mGMDqzp98QYF,We need rent control but to bring rents down not have a maximum percaentage percentage increase ,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,National,Higher education entrance qualification,0.0,Do not know,Camden,Cantelowes,Not employed (unemployed),-2,-2,0,-1,0,0,-1,3.0,2,3,London,United Kingdom,0,-2,3,3,liberal,very liberal,0,1,0,0,R_eD7mGMDqzp98QYF,0.200851266010992,0.177972936526213,0.0,0.231471823789302,0.0747241016925594,0.0919375153095484,-0.173661603375189
R_2AMz7MnBrAJlxRu,is very good to have rent control because of people who can not afford higher rent,neighborhood,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,7.0,National,Higher technical examination,7.0,Yes,Enfield,Upper Edmonton,Employed (full-time),-2,-1,-1,1,1,-2,-2,10.0,0,5,London,United Kingdom,2,2,2,2,conservative,very conservative,0,1,0,0,R_2AMz7MnBrAJlxRu,-0.188850570024568,0.0961483386407728,0.0025029910644481,0.436035643913088,0.0372504907407815,0.227155311850697,0.222229106915202
R_1ptD69WqyBXLTcW,There should be no rent cap,district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,7.0,National,Secondary school certificate,5.0,No,Hounslow,Hounslow Central,Employed (full-time),0,-2,1,1,0,2,-2,5.0,-2,5,London,United Kingdom,0,-1,-1,0,conservative,conservative,0,1,0,0,R_1ptD69WqyBXLTcW,-0.99009900990099,-0.294582847859244,-0.369657999710187,-0.0755436390740635,-0.405772652915393,-0.0719650762378389,-0.108126712856075
R_1pYaWvsejNQPL9K,more public housing neded,other district,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,8.0,National,Secondary school certificate,5.0,No,Sutton,Carshalton South & Clockhouse,Not working (retired),-2,-2,1,-2,0,-2,1,2.0,2,5,London,United Kingdom,0,0,0,0,conservative,conservative,0,1,0,0,R_1pYaWvsejNQPL9K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_1i27D9DHppB7MUm,if I wanted a proposal it needs to be perfect,other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,National,Secondary school certificate,5.0,No,Enfield,Edmonton Green,Employed (part-time),0,-1,1,1,0,-2,1,4.0,0,2,London,United Kingdom,-2,2,2,-1,conservative,conservative,0,1,0,0,R_1i27D9DHppB7MUm,0.165868839354303,0.6339785057719,0.0248486006397282,-0.212048108535375,0.0113756759203423,-0.307095515487539,0.39820067319119
R_27exvS1xKiOrGK0,"the need for affordable housing is as important as raising density to avoid geographic creep and damage to the environment as yet protected,",district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,9.0,Dual citizenship,Master's degree,4.0,No,Barnet,Finchley Church End,Not working (retired),-2,-2,1,1,2,-1,1,8.0,2,5,London,United Kingdom,1,3,1,1,moderate,moderate,0,1,0,0,R_27exvS1xKiOrGK0,-0.490895110638904,-0.31080589289864,-0.256555207081343,0.0574913469096897,0.180270148269038,0.33868540942624,0.649303524794785
R_2afTUS9R207PNwl,I think that we should be looking at less for-profit investment like most European countries ,district,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,National,Secondary school certificate,5.0,Do not know,Kensington and Chelsea,Chelsea Riverside,Employed (full-time),-1,0,1,2,-1,2,-2,7.0,1,5,London,United Kingdom,-1,-1,-1,-2,conservative,conservative,0,1,0,0,R_2afTUS9R207PNwl,-0.584611809858419,0.775038498086159,-0.582755143449661,0.417922855610215,-0.391350852558922,-0.0286184546365455,-0.698083069819078
R_2f3CSXffgOZRcFc,The cost doesn't make any sense ,other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,National,Higher education entrance qualification,4.0,No,Bromley,Chislehurst,Employed (full-time),1,-1,-1,1,0,-1,0,6.0,1,3,London,United Kingdom,1,0,0,1,moderate,moderate,0,1,0,0,R_2f3CSXffgOZRcFc,-0.778260675344049,0.270372276512916,-0.707088118856039,-0.215672768480734,-0.58543200226976,0.54728494706329,-0.0627132843649095
R_9ZVWS0KitogGyFb,The choices offered had a mixture of pro/cons meaning theirs never the perfect solution. ,other district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,National,Apprenticeship,6.0,Do not know,Waltham Forest,Markhouse,Employed (part-time),1,-2,2,2,2,1,1,9.0,1,4,London,United Kingdom,-2,-2,0,2,conservative,conservative,0,1,0,0,R_9ZVWS0KitogGyFb,-0.99009900990099,0.284057674466553,0.133334012876659,-0.0567412672788338,-0.405981542542396,0.0,-0.233159781793371
R_2CIfxRq4DbM3M51,"I think Croydon is vastly over populated as it is, and at this time we cannot cope with the number of people here now.",district,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,5.0,National,No school certificate,7.0,No,Croydon,South Croydon,Employed (full-time),-2,-1,0,1,1,-1,1,1.0,-2,4,London,United Kingdom,1,0,1,2,conservative,very conservative,0,1,0,0,R_2CIfxRq4DbM3M51,0.141523468745093,-0.222396456145072,0.100761442840055,-0.194388470683355,-0.334018821507408,0.0991555472635601,0.206243210634656
R_3kuAtmBdHfzwzHZ,Rejected over dense but recognised private invester need returns so do not agree with tight rent ciontrols,other district,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,9.0,Dual citizenship,Secondary school certificate,4.0,No,Southwark,Chaucer,Employed (part-time),-2,-1,1,-1,1,1,1,7.0,2,5,London,United Kingdom,1,1,1,1,moderate,moderate,0,1,0,0,R_3kuAtmBdHfzwzHZ,-0.0257007866784623,0.229791422457086,0.215452298844683,0.378187834332853,-0.797092215482346,0.462975216130892,0.0374259445511261
